name,inserted_value,name_normalized,match_status,mapping_type,is_default_new_ward,old_ward,old_district,old_province,old_ward_code,old_district_code,old_province_code,old_full_address,new_ward,new_province,new_ward_code,new_province_code,new_full_address,match_note
Phường Nghĩa Đô,31,Phường Nghĩa Đô,MAPPED_DIVIDED,divided,FALSE,Phường Nghĩa Đô,Quận Cầu Giấy,Thành phố Hà Nội,00157,005,01,"Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội",Phường Tây Hồ,Thành phố Hà Nội,00103,01,"Phường Tây Hồ, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Nghĩa Tân,32,Phường Nghĩa Tân,MAPPED,renamed,TRUE,Phường Nghĩa Tân,Quận Cầu Giấy,Thành phố Hà Nội,00160,005,01,"Phường Nghĩa Tân, Quận Cầu Giấy, Thành phố Hà Nội",Phường Nghĩa Đô,Thành phố Hà Nội,00160,01,"Phường Nghĩa Đô, Thành phố Hà Nội",
Phường Quan Hoa,33,Phường Quan Hoa,MAPPED_DIVIDED,divided,TRUE,Phường Quan Hoa,Quận Cầu Giấy,Thành phố Hà Nội,00169,005,01,"Phường Quan Hoa, Quận Cầu Giấy, Thành phố Hà Nội",Phường Nghĩa Đô,Thành phố Hà Nội,00160,01,"Phường Nghĩa Đô, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Quan Hoa,33,Phường Quan Hoa,MAPPED_DIVIDED,divided,FALSE,Phường Quan Hoa,Quận Cầu Giấy,Thành phố Hà Nội,00169,005,01,"Phường Quan Hoa, Quận Cầu Giấy, Thành phố Hà Nội",Phường Cầu Giấy,Thành phố Hà Nội,00166,01,"Phường Cầu Giấy, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Trung Hòa,34,Phường Trung Hòa,MAPPED_DIVIDED,divided,TRUE,Phường Trung Hòa,Quận Cầu Giấy,Thành phố Hà Nội,00175,005,01,"Phường Trung Hòa, Quận Cầu Giấy, Thành phố Hà Nội",Phường Yên Hòa,Thành phố Hà Nội,00175,01,"Phường Yên Hòa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Trung Hòa,34,Phường Trung Hòa,MAPPED_DIVIDED,divided,FALSE,Phường Trung Hòa,Quận Cầu Giấy,Thành phố Hà Nội,00175,005,01,"Phường Trung Hòa, Quận Cầu Giấy, Thành phố Hà Nội",Phường Thanh Xuân,Thành phố Hà Nội,00367,01,"Phường Thanh Xuân, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Trung Hòa,34,Phường Trung Hòa,MAPPED_DIVIDED,divided,FALSE,Phường Trung Hòa,Quận Cầu Giấy,Thành phố Hà Nội,00175,005,01,"Phường Trung Hòa, Quận Cầu Giấy, Thành phố Hà Nội",Phường Đại Mỗ,Thành phố Hà Nội,00637,01,"Phường Đại Mỗ, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Yên Hòa,35,Phường Yên Hòa,MAPPED_DIVIDED,divided,TRUE,Phường Yên Hòa,Quận Cầu Giấy,Thành phố Hà Nội,00172,005,01,"Phường Yên Hòa, Quận Cầu Giấy, Thành phố Hà Nội",Phường Yên Hòa,Thành phố Hà Nội,00175,01,"Phường Yên Hòa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Yên Hòa,35,Phường Yên Hòa,MAPPED_DIVIDED,divided,FALSE,Phường Yên Hòa,Quận Cầu Giấy,Thành phố Hà Nội,00172,005,01,"Phường Yên Hòa, Quận Cầu Giấy, Thành phố Hà Nội",Phường Cầu Giấy,Thành phố Hà Nội,00166,01,"Phường Cầu Giấy, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Cát Linh,36,Phường Cát Linh,MAPPED_DIVIDED,divided,TRUE,Phường Cát Linh,Quận Đống Đa,Thành phố Hà Nội,00178,006,01,"Phường Cát Linh, Quận Đống Đa, Thành phố Hà Nội",Phường Ô Chợ Dừa,Thành phố Hà Nội,00190,01,"Phường Ô Chợ Dừa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Cát Linh,36,Phường Cát Linh,MAPPED_DIVIDED,divided,FALSE,Phường Cát Linh,Quận Đống Đa,Thành phố Hà Nội,00178,006,01,"Phường Cát Linh, Quận Đống Đa, Thành phố Hà Nội",Phường Giảng Võ,Thành phố Hà Nội,00025,01,"Phường Giảng Võ, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Hàng Bột,37,Phường Hàng Bột,MAPPED_DIVIDED,divided,TRUE,Phường Hàng Bột,Quận Đống Đa,Thành phố Hà Nội,00196,006,01,"Phường Hàng Bột, Quận Đống Đa, Thành phố Hà Nội",Phường Ô Chợ Dừa,Thành phố Hà Nội,00190,01,"Phường Ô Chợ Dừa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Hàng Bột,37,Phường Hàng Bột,MAPPED_DIVIDED,divided,FALSE,Phường Hàng Bột,Quận Đống Đa,Thành phố Hà Nội,00196,006,01,"Phường Hàng Bột, Quận Đống Đa, Thành phố Hà Nội",Phường Văn Miếu - Quốc Tử Giám,Thành phố Hà Nội,00226,01,"Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Khâm Thiên,38,Phường Khâm Thiên,MAPPED,merged,TRUE,Phường Khâm Thiên,Quận Đống Đa,Thành phố Hà Nội,00202,006,01,"Phường Khâm Thiên, Quận Đống Đa, Thành phố Hà Nội",Phường Văn Miếu - Quốc Tử Giám,Thành phố Hà Nội,00226,01,"Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội",
Phường Khương Thượng,39,Phường Khương Thượng,MAPPED,merged,TRUE,Phường Khương Thượng,Quận Đống Đa,Thành phố Hà Nội,00238,006,01,"Phường Khương Thượng, Quận Đống Đa, Thành phố Hà Nội",Phường Kim Liên,Thành phố Hà Nội,00229,01,"Phường Kim Liên, Thành phố Hà Nội",
Phường Kim Liên,40,Phường Kim Liên,MAPPED,merged,TRUE,Phường Kim Liên,Quận Đống Đa,Thành phố Hà Nội,00229,006,01,"Phường Kim Liên, Quận Đống Đa, Thành phố Hà Nội",Phường Kim Liên,Thành phố Hà Nội,00229,01,"Phường Kim Liên, Thành phố Hà Nội",
Phường Láng Hạ,41,Phường Láng Hạ,MAPPED_DIVIDED,divided,TRUE,Phường Láng Hạ,Quận Đống Đa,Thành phố Hà Nội,00199,006,01,"Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội",Phường Láng,Thành phố Hà Nội,00199,01,"Phường Láng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Láng Hạ,41,Phường Láng Hạ,MAPPED_DIVIDED,divided,FALSE,Phường Láng Hạ,Quận Đống Đa,Thành phố Hà Nội,00199,006,01,"Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội",Phường Giảng Võ,Thành phố Hà Nội,00025,01,"Phường Giảng Võ, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Láng Hạ,41,Phường Láng Hạ,MAPPED_DIVIDED,divided,FALSE,Phường Láng Hạ,Quận Đống Đa,Thành phố Hà Nội,00199,006,01,"Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội",Phường Đống Đa,Thành phố Hà Nội,00235,01,"Phường Đống Đa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Láng Thượng,42,Phường Láng Thượng,MAPPED,renamed,TRUE,Phường Láng Thượng,Quận Đống Đa,Thành phố Hà Nội,00187,006,01,"Phường Láng Thượng, Quận Đống Đa, Thành phố Hà Nội",Phường Láng,Thành phố Hà Nội,00199,01,"Phường Láng, Thành phố Hà Nội",
Phường Nam Đồng,43,Phường Nam Đồng,MAPPED_DIVIDED,divided,TRUE,Phường Nam Đồng,Quận Đống Đa,Thành phố Hà Nội,00208,006,01,"Phường Nam Đồng, Quận Đống Đa, Thành phố Hà Nội",Phường Văn Miếu - Quốc Tử Giám,Thành phố Hà Nội,00226,01,"Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Nam Đồng,43,Phường Nam Đồng,MAPPED_DIVIDED,divided,FALSE,Phường Nam Đồng,Quận Đống Đa,Thành phố Hà Nội,00208,006,01,"Phường Nam Đồng, Quận Đống Đa, Thành phố Hà Nội",Phường Kim Liên,Thành phố Hà Nội,00229,01,"Phường Kim Liên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Nam Đồng,43,Phường Nam Đồng,MAPPED_DIVIDED,divided,FALSE,Phường Nam Đồng,Quận Đống Đa,Thành phố Hà Nội,00208,006,01,"Phường Nam Đồng, Quận Đống Đa, Thành phố Hà Nội",Phường Đống Đa,Thành phố Hà Nội,00235,01,"Phường Đống Đa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Ngã Tư Sở,44,Phường Ngã Tư Sở,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Phường Ô Chợ Dừa,45,Phường Ô Chợ Dừa,MAPPED_DIVIDED,divided,TRUE,Phường Ô Chợ Dừa,Quận Đống Đa,Thành phố Hà Nội,00190,006,01,"Phường Ô Chợ Dừa, Quận Đống Đa, Thành phố Hà Nội",Phường Ô Chợ Dừa,Thành phố Hà Nội,00190,01,"Phường Ô Chợ Dừa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Ô Chợ Dừa,45,Phường Ô Chợ Dừa,MAPPED_DIVIDED,divided,FALSE,Phường Ô Chợ Dừa,Quận Đống Đa,Thành phố Hà Nội,00190,006,01,"Phường Ô Chợ Dừa, Quận Đống Đa, Thành phố Hà Nội",Phường Đống Đa,Thành phố Hà Nội,00235,01,"Phường Đống Đa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Phương Liên,46,Phường Phương Liên,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Phường Phương Mai,47,Phường Phương Mai,MAPPED_DIVIDED,divided,TRUE,Phường Phương Mai,Quận Đống Đa,Thành phố Hà Nội,00232,006,01,"Phường Phương Mai, Quận Đống Đa, Thành phố Hà Nội",Phường Kim Liên,Thành phố Hà Nội,00229,01,"Phường Kim Liên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Phương Mai,47,Phường Phương Mai,MAPPED_DIVIDED,divided,FALSE,Phường Phương Mai,Quận Đống Đa,Thành phố Hà Nội,00232,006,01,"Phường Phương Mai, Quận Đống Đa, Thành phố Hà Nội",Phường Bạch Mai,Thành phố Hà Nội,00292,01,"Phường Bạch Mai, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Quang Trung,48,Phường Quang Trung,MAPPED_DIVIDED,divided,TRUE,Phường Quang Trung,Quận Đống Đa,Thành phố Hà Nội,00214,006,01,"Phường Quang Trung, Quận Đống Đa, Thành phố Hà Nội",Phường Đống Đa,Thành phố Hà Nội,00235,01,"Phường Đống Đa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Quang Trung,48,Phường Quang Trung,MAPPED_DIVIDED,divided,FALSE,Phường Quang Trung,Quận Đống Đa,Thành phố Hà Nội,00214,006,01,"Phường Quang Trung, Quận Đống Đa, Thành phố Hà Nội",Phường Kim Liên,Thành phố Hà Nội,00229,01,"Phường Kim Liên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Quốc Tử Giám,49,Phường Quốc Tử Giám,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Phường Thịnh Quang,50,Phường Thịnh Quang,MAPPED,renamed,TRUE,Phường Thịnh Quang,Quận Đống Đa,Thành phố Hà Nội,00235,006,01,"Phường Thịnh Quang, Quận Đống Đa, Thành phố Hà Nội",Phường Đống Đa,Thành phố Hà Nội,00235,01,"Phường Đống Đa, Thành phố Hà Nội",
Phường Thổ Quan,51,Phường Thổ Quan,MAPPED,merged,TRUE,Phường Thổ Quan,Quận Đống Đa,Thành phố Hà Nội,00205,006,01,"Phường Thổ Quan, Quận Đống Đa, Thành phố Hà Nội",Phường Văn Miếu - Quốc Tử Giám,Thành phố Hà Nội,00226,01,"Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội",
Phường Trung Liệt,52,Phường Trung Liệt,MAPPED_DIVIDED,divided,TRUE,Phường Trung Liệt,Quận Đống Đa,Thành phố Hà Nội,00217,006,01,"Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội",Phường Đống Đa,Thành phố Hà Nội,00235,01,"Phường Đống Đa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Trung Liệt,52,Phường Trung Liệt,MAPPED_DIVIDED,divided,FALSE,Phường Trung Liệt,Quận Đống Đa,Thành phố Hà Nội,00217,006,01,"Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội",Phường Kim Liên,Thành phố Hà Nội,00229,01,"Phường Kim Liên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Trung Liệt,52,Phường Trung Liệt,MAPPED_DIVIDED,divided,FALSE,Phường Trung Liệt,Quận Đống Đa,Thành phố Hà Nội,00217,006,01,"Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội",Phường Ô Chợ Dừa,Thành phố Hà Nội,00190,01,"Phường Ô Chợ Dừa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Trung Phụng,53,Phường Trung Phụng,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Phường Trung Tự,54,Phường Trung Tự,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Phường Văn Chương,55,Phường Văn Chương,MAPPED,merged,TRUE,Phường Văn Chương,Quận Đống Đa,Thành phố Hà Nội,00193,006,01,"Phường Văn Chương, Quận Đống Đa, Thành phố Hà Nội",Phường Văn Miếu - Quốc Tử Giám,Thành phố Hà Nội,00226,01,"Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội",
Phường Văn Miếu,56,Phường Văn Miếu,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Phường Biên Giang,57,Phường Biên Giang,MAPPED,merged,TRUE,Phường Biên Giang,Quận Hà Đông,Thành phố Hà Nội,10123,268,01,"Phường Biên Giang, Quận Hà Đông, Thành phố Hà Nội",Phường Chương Mỹ,Thành phố Hà Nội,10015,01,"Phường Chương Mỹ, Thành phố Hà Nội",
Phường Đồng Mai,58,Phường Đồng Mai,MAPPED_DIVIDED,divided,TRUE,Phường Đồng Mai,Quận Hà Đông,Thành phố Hà Nội,10117,268,01,"Phường Đồng Mai, Quận Hà Đông, Thành phố Hà Nội",Phường Yên Nghĩa,Thành phố Hà Nội,09562,01,"Phường Yên Nghĩa, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Đồng Mai,58,Phường Đồng Mai,MAPPED_DIVIDED,divided,FALSE,Phường Đồng Mai,Quận Hà Đông,Thành phố Hà Nội,10117,268,01,"Phường Đồng Mai, Quận Hà Đông, Thành phố Hà Nội",Phường Chương Mỹ,Thành phố Hà Nội,10015,01,"Phường Chương Mỹ, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Dương Nội,59,Phường Dương Nội,MAPPED_DIVIDED,divided,TRUE,Phường Dương Nội,Quận Hà Đông,Thành phố Hà Nội,09886,268,01,"Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội",Phường Dương Nội,Thành phố Hà Nội,09886,01,"Phường Dương Nội, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Dương Nội,59,Phường Dương Nội,MAPPED_DIVIDED,divided,FALSE,Phường Dương Nội,Quận Hà Đông,Thành phố Hà Nội,09886,268,01,"Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội",Phường Tây Mỗ,Thành phố Hà Nội,00634,01,"Phường Tây Mỗ, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Dương Nội,59,Phường Dương Nội,MAPPED_DIVIDED,divided,FALSE,Phường Dương Nội,Quận Hà Đông,Thành phố Hà Nội,09886,268,01,"Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội",Phường Đại Mỗ,Thành phố Hà Nội,00637,01,"Phường Đại Mỗ, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Dương Nội,59,Phường Dương Nội,MAPPED_DIVIDED,divided,FALSE,Phường Dương Nội,Quận Hà Đông,Thành phố Hà Nội,09886,268,01,"Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội",Xã An Khánh,Thành phố Hà Nội,09877,01,"Xã An Khánh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Hà Cầu,60,Phường Hà Cầu,MAPPED_DIVIDED,divided,TRUE,Phường Hà Cầu,Quận Hà Đông,Thành phố Hà Nội,09556,268,01,"Phường Hà Cầu, Quận Hà Đông, Thành phố Hà Nội",Phường Kiến Hưng,Thành phố Hà Nội,09552,01,"Phường Kiến Hưng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Phường Hà Cầu,60,Phường Hà Cầu,MAPPED_DIVIDED,divided,FALSE,Phường Hà Cầu,Quận Hà Đông,Thành phố Hà Nội,09556,268,01,"Phường Hà Cầu, Quận Hà Đông, Thành phố Hà Nội",Phường Hà Đông,Thành phố Hà Nội,09556,01,"Phường Hà Đông, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
